"ensembl_gene_id","hgnc_symbol","logFC","logCPM","LR","PValue","FDR","de_expression"
"ENSG00000135272","MDFIC",0.913653209065527,5.77978714262795,3.20925813563661,0.0732226762783371,0.285022552830333,0
"ENSG00000153879","CEBPG",-0.482424845120328,6.01405503704317,3.20955797833904,0.0732092586123637,0.285022552830333,0
"ENSG00000229391","HLA-DRB6",1.44922806142712,1.46444928692068,3.2084411128653,0.0732592506359835,0.285065639837277,0
"ENSG00000241404","EGFL8",0.761400989032365,2.91701262175309,3.20825807549647,0.0732674470658202,0.285065639837277,0
"ENSG00000079462","PAFAH1B3",0.599646048959043,5.68472712238212,3.20787552012652,0.0732845811073205,0.285066741456091,0
"ENSG00000143079","CTTNBP2NL",0.650258936526066,4.00336257585639,3.20687892873105,0.0733292370305101,0.285174874217273,0
"ENSG00000167775","CD320",-0.56965646234641,6.35077594304137,3.20276763441261,0.0735137675496849,0.285695475680684,0
"ENSG00000204842","ATXN2",0.361241237763258,7.21979683291535,3.20286180512507,0.0735095352380875,0.285695475680684,0
"ENSG00000229431","MED8-AS1",-0.788285263925897,2.69329169470638,3.20347411540613,0.0734820225718371,0.285695475680684,0
"ENSG00000129675","ARHGEF6",0.823373274259204,1.14172230881447,3.20155993802555,0.0735680682015771,0.285840838255875,0
"ENSG00000183049","CAMK1D",-0.418391619924352,6.57827924591494,3.20114955879905,0.0735865295400167,0.285846916240749,0
"ENSG00000114054","PCCB",-0.622018245914197,6.38156513639258,3.19990415165509,0.0736425859289646,0.285921254770016,0
"ENSG00000139344","AMDHD1",1.47879593004676,-0.535212728586608,3.20018684446836,0.0736298577665925,0.285921254770016,0
"ENSG00000273297","",1.38347662489023,-0.0749319125991171,3.19959804391359,0.0736563710047721,0.285921254770016,0
"ENSG00000148248","SURF4",-0.575139947077649,7.76200899200159,3.19895038019674,0.0736855466410709,0.28596889023331,0
"ENSG00000065154","OAT",0.79149080774214,7.69808235795512,3.19847680783579,0.073706887746239,0.285986105505304,0
"ENSG00000174628","IQCK",0.498706861408503,2.77126123374905,3.19696103011389,0.0737752394936411,0.286185674504455,0
"ENSG00000152669","CCNO",-0.827761520454292,4.06705358418569,3.19512802197784,0.0738579871736426,0.286344901176365,0
"ENSG00000171700","RGS19",0.592297175946783,4.26171359270343,3.19492705293446,0.0738670655987264,0.286344901176365,0
"ENSG00000241553","ARPC4",-0.594375768065205,6.6516313994799,3.19504087898233,0.0738619235589906,0.286344901176365,0
"ENSG00000231047","GCNT1P3",1.87660425096499,-0.604685948588105,3.19319927993669,0.0739451641575645,0.286581979851894,0
"ENSG00000254793","FDPSP4",1.24736062676811,-0.465484203147125,3.19238499618797,0.0739820020276992,0.286659076569534,0
"ENSG00000234396","",1.40388950151945,-0.176010546800755,3.1896823491138,0.0741044099749395,0.287067621604317,0
"ENSG00000111012","CYP27B1",0.561793279513385,3.28906372601281,3.18926227267316,0.0741234555400039,0.287075663317364,0
"ENSG00000235077","",1.6413081130424,-0.585370845952189,3.18848213174102,0.0741588397723567,0.287146965536498,0
"ENSG00000141540","TTYH2",0.837889641037812,1.16470626255053,3.18603737037754,0.0742698423850215,0.287445189573875,0
"ENSG00000238343",NA,-1.78920372987646,-0.776163833185382,3.18609268626253,0.0742673288358668,0.287445189573875,0
"ENSG00000100320","RBFOX2",0.489380124874166,7.17067025129893,3.18539669818188,0.0742989611319957,0.287492114700359,0
"ENSG00000224448","",1.28379715891712,-0.546653919020562,3.18479598872284,0.0743262746958121,0.287532034994067,0
"ENSG00000175611","LINC00476",1.00680072693658,1.4184807519492,3.18357345026147,0.0743818954094034,0.287549937075155,0
"ENSG00000197943","PLCG2",1.35868111909615,0.0581610007285486,3.18426008581652,0.07435065068032,0.287549937075155,0
"ENSG00000272186","",-1.51801259856134,-0.335850558414609,3.18366195951261,0.0743778670846445,0.287549937075155,0
