"ensembl_gene_id","hgnc_symbol","logFC","logCPM","LR","PValue","FDR","de_expression"
"ENSG00000160813","PPP1R35",0.281409475465818,6.21057155751543,1.03584913241228,0.308788822806941,0.960520568670516,0
"ENSG00000160867","FGFR4",-0.313272043052685,4.32299253893079,0.893299210476382,0.344584816439699,0.960520568670516,0
"ENSG00000160959","LRRC14",0.209963821781449,5.58298877092189,0.923961695310977,0.336436906029408,0.960520568670516,0
"ENSG00000161016","RPL8",0.270555837930721,10.8258055221394,1.06361851431285,0.302391334310611,0.960520568670516,0
"ENSG00000161671","EMC10",0.329887630059803,6.20382531650017,1.06650568998608,0.301736063652917,0.960520568670516,0
"ENSG00000161714","PLCD3",-0.275156194781061,4.70219106709458,1.01364673024333,0.314030777627524,0.960520568670516,0
"ENSG00000162068","NTN3",-0.743689507591927,-0.437781126606667,0.89418126694056,0.344346733873622,0.960520568670516,0
"ENSG00000162391","FAM151A",-0.632158925431262,0.330371921915784,0.903816513850284,0.341760420646769,0.960520568670516,0
"ENSG00000162461","SLC25A34",-0.470027704959697,1.87693074515705,0.904919889603597,0.34146592434993,0.960520568670516,0
"ENSG00000162702","ZNF281",0.218109334274008,6.1724069527453,0.939822214012782,0.332323567855545,0.960520568670516,0
"ENSG00000162729","IGSF8",0.228809860555027,5.79738747400586,0.932532805424076,0.334205640886785,0.960520568670516,0
"ENSG00000162746","FCRLB",-0.564222241075142,0.0346716927357347,0.990758252354652,0.319557121592238,0.960520568670516,0
"ENSG00000162769","FLVCR1",-0.241807053259872,5.96130906196667,1.05502134549067,0.304353453606813,0.960520568670516,0
"ENSG00000162971","TYW5",-0.249833571760481,4.65792218681983,1.06148681788329,0.302876321117911,0.960520568670516,0
"ENSG00000163207","IVL",0.655979826786409,8.11679203735499,0.927465061193942,0.335522494789052,0.960520568670516,0
"ENSG00000163214","DHX57",-0.209108005790065,5.91759601123871,0.941237823570381,0.331959708302481,0.960520568670516,0
"ENSG00000163697","APBB2",0.264639079454857,5.07542779988701,0.966618377014141,0.325524996359759,0.960520568670516,0
"ENSG00000163808","KIF15",-0.419053726101173,4.34481586702848,0.892013689474176,0.34493219997897,0.960520568670516,0
"ENSG00000163810","TGM4",-0.526385581543217,0.182073371361083,0.897198401060123,0.343534035163669,0.960520568670516,0
"ENSG00000163932","PRKCD",0.294631278964675,6.88487796289005,0.983452723789235,0.32134786832135,0.960520568670516,0
"ENSG00000164022","AIMP1",-0.287479508222564,7.34484107731724,1.06913512499631,0.301140882301011,0.960520568670516,0
"ENSG00000164045","CDC25A",-0.367912224147619,2.59956268440893,1.01790908705219,0.313015493494145,0.960520568670516,0
"ENSG00000164077","MON1A",-0.252177094802357,4.34565739328033,0.935220246254444,0.333510111071698,0.960520568670516,0
"ENSG00000164151","ICE1",0.305201487325041,5.81277264527376,0.933386459617481,0.333984498990684,0.960520568670516,0
"ENSG00000164237","CMBL",0.384696178703445,6.78964107697574,1.06513187678612,0.302047634277411,0.960520568670516,0
"ENSG00000164287","CDC20B",0.702839447101948,1.4511986706017,0.884827984943712,0.346882734167533,0.960520568670516,0
"ENSG00000164405","UQCRQ",0.304044935682043,5.4650233198056,0.879913824065095,0.348225283388378,0.960520568670516,0
"ENSG00000164615","CAMLG",0.277000358076796,5.84609155068168,0.966556082449046,0.325540586425534,0.960520568670516,0
"ENSG00000164684","ZNF704",-0.62183575638174,0.370695096042586,0.91535022932748,0.338698819364754,0.960520568670516,0
"ENSG00000164855","TMEM184A",-0.227139239247759,6.99909687029816,0.970465627478346,0.324564080209403,0.960520568670516,0
"ENSG00000164967","RPP25L",0.307453955180548,5.13195216192861,0.969021146175781,0.324924423578996,0.960520568670516,0
"ENSG00000164972","C9orf24",-0.655952443919691,-0.112929228860667,1.02659818840679,0.310958996732544,0.960520568670516,0
"ENSG00000165091","TMC1",-0.924026844851643,-0.134526961711328,0.886821099568067,0.346340216033582,0.960520568670516,0
"ENSG00000165309","ARMC3",0.625932077274184,-0.154806035033218,0.990763908516183,0.319555740233863,0.960520568670516,0
